year,month,orig,dest,count
2016,1,E01010172,E01010192,340
2016,1,E01010172,E01010226,45
2016,1,E01010172,E01010229,19
2016,1,E01010176,E01010192,20
2016,1,E01010176,E01010201,19
2016,1,E01010177,E01010179,23
2016,1,E01010177,E01010192,618
2016,1,E01010177,E01010226,84
2016,1,E01010177,E01010229,17
2016,1,E01010178,E01008894,13
2016,1,E01010178,E01009015,330
2016,1,E01010178,E01009018,160
2016,1,E01010178,E01009026,15
2016,1,E01010178,E01009029,25
2016,1,E01010178,E01009365,10
2016,1,E01010178,E01009371,16
2016,1,E01010178,E01009378,19
2016,1,E01010178,E01010177,14
2016,1,E01010178,E01010178,97
2016,1,E01010178,E01010192,313
2016,1,E01010178,E01010201,20
2016,1,E01010178,E01010226,48
2016,1,E01010178,E01010229,16
2016,1,E01010178,E01033615,20
2016,1,E01010178,E01033620,80
2016,1,E01010179,E01009015,123
2016,1,E01010179,E01009018,50
2016,1,E01010179,E01009043,12
2016,1,E01010179,E01009371,12
2016,1,E01010179,E01010172,15
2016,1,E01010179,E01010178,45
2016,1,E01010179,E01010179,34
2016,1,E01010179,E01010192,355
2016,1,E01010179,E01010226,48
2016,1,E01010179,E01032590,11
2016,1,E01010179,E01033620,42
2016,1,E01010190,E01010192,21
2016,1,E01010191,E01010191,19
2016,1,E01010191,E01010192,400
2016,1,E01010191,E01010201,13
2016,1,E01010191,E01010208,12
2016,1,E01010191,E01010209,11
2016,1,E01010191,E01010223,42
2016,1,E01010191,E01032590,57
2016,1,E01010192,E01008881,13
2016,1,E01010192,E01008884,17
2016,1,E01010192,E01008885,15
2016,1,E01010192,E01008886,58
2016,1,E01010192,E01008887,22
2016,1,E01010192,E01008937,14
2016,1,E01010192,E01008939,14
2016,1,E01010192,E01008948,96
2016,1,E01010192,E01008961,14
2016,1,E01010192,E01008969,29
2016,1,E01010192,E01008981,43
2016,1,E01010192,E01009015,498
2016,1,E01010192,E01009018,250
2016,1,E01010192,E01009024,13
2016,1,E01010192,E01009026,23
2016,1,E01010192,E01009029,59
2016,1,E01010192,E01009034,22
2016,1,E01010192,E01009035,17
2016,1,E01010192,E01009036,26
2016,1,E01010192,E01009043,11
2016,1,E01010192,E01009044,16
2016,1,E01010192,E01009045,28
2016,1,E01010192,E01009107,11
2016,1,E01010192,E01009116,11
2016,1,E01010192,E01009119,17
2016,1,E01010192,E01009178,39
2016,1,E01010192,E01009284,15
2016,1,E01010192,E01009299,49
2016,1,E01010192,E01009301,22
2016,1,E01010192,E01009315,128
2016,1,E01010192,E01009316,12
2016,1,E01010192,E01009320,24
2016,1,E01010192,E01009322,68
2016,1,E01010192,E01009342,19
2016,1,E01010192,E01009371,37
2016,1,E01010192,E01009378,40
2016,1,E01010192,E01009382,37
2016,1,E01010192,E01009393,41
2016,1,E01010192,E01009396,14
2016,1,E01010192,E01009521,10
2016,1,E01010192,E01010109,17
2016,1,E01010192,E01010124,10
2016,1,E01010192,E01010125,166
2016,1,E01010192,E01010129,18
2016,1,E01010192,E01010133,21
2016,1,E01010192,E01010136,12
2016,1,E01010192,E01010158,18
2016,1,E01010192,E01010178,69
2016,1,E01010192,E01010179,119
2016,1,E01010192,E01010191,34
2016,1,E01010192,E01010192,1104
2016,1,E01010192,E01010195,43
2016,1,E01010192,E01010198,168
2016,1,E01010192,E01010199,12
2016,1,E01010192,E01010200,54
2016,1,E01010192,E01010201,103
2016,1,E01010192,E01010203,17
2016,1,E01010192,E01010207,13
2016,1,E01010192,E01010208,71
2016,1,E01010192,E01010209,190
2016,1,E01010192,E01010212,13
2016,1,E01010192,E01010213,88
2016,1,E01010192,E01010214,12
2016,1,E01010192,E01010215,10
2016,1,E01010192,E01010220,17
2016,1,E01010192,E01010222,25
2016,1,E01010192,E01010223,229
2016,1,E01010192,E01010226,117
2016,1,E01010192,E01010227,20
2016,1,E01010192,E01010228,33
2016,1,E01010192,E01010230,26
2016,1,E01010192,E01010232,17
2016,1,E01010192,E01010233,12
2016,1,E01010192,E01032589,10
2016,1,E01010192,E01032590,735
2016,1,E01010192,E01033562,27
2016,1,E01010192,E01033615,94
2016,1,E01010192,E01033620,354
2016,1,E01010192,E01033641,11
2016,1,E01010194,E01010223,14
2016,1,E01010194,E01032590,10
2016,1,E01010195,E01009015,39
2016,1,E01010195,E01009018,23
2016,1,E01010195,E01010178,23
2016,1,E01010195,E01010179,25
2016,1,E01010195,E01010192,28
2016,1,E01010195,E01033620,17
2016,1,E01010196,E01010192,53
2016,1,E01010197,E01010191,12
2016,1,E01010197,E01010192,44
2016,1,E01010199,E01010201,56
2016,1,E01010199,E01032590,58
2016,1,E01010200,E01009045,15
2016,1,E01010200,E01009178,11
2016,1,E01010200,E01009393,11
2016,1,E01010200,E01010192,435
2016,1,E01010200,E01010200,48
2016,1,E01010200,E01010203,46
2016,1,E01010200,E01010213,10
2016,1,E01010200,E01010223,96
2016,1,E01010200,E01032590,128
2016,1,E01010200,E01033620,29
2016,1,E01010201,E01008948,35
2016,1,E01010201,E01009015,31
2016,1,E01010201,E01010192,908
2016,1,E01010201,E01010200,103
2016,1,E01010201,E01010201,146
2016,1,E01010201,E01010203,117
2016,1,E01010201,E01010205,16
2016,1,E01010201,E01010213,18
2016,1,E01010201,E01010220,13
2016,1,E01010201,E01010222,19
2016,1,E01010201,E01032590,46
2016,1,E01010201,E01033620,10
2016,1,E01010202,E01010191,10
2016,1,E01010202,E01010192,277
2016,1,E01010202,E01010201,14
2016,1,E01010203,E01010192,1121
2016,1,E01010203,E01010203,36
2016,1,E01010204,E01009015,25
2016,1,E01010204,E01010192,118
2016,1,E01010204,E01010200,30
2016,1,E01010204,E01010201,70
2016,1,E01010204,E01010203,19
2016,1,E01010204,E01010206,42
2016,1,E01010205,E01010192,64
2016,1,E01010206,E01010192,232
2016,1,E01010206,E01010200,34
2016,1,E01010206,E01010201,66
2016,1,E01010206,E01010203,37
2016,1,E01010206,E01032590,12
2016,1,E01010207,E01010192,363
2016,1,E01010207,E01010198,22
2016,1,E01010207,E01010207,10
2016,1,E01010207,E01010212,10
2016,1,E01010207,E01010223,24
2016,1,E01010207,E01032590,30
2016,1,E01010208,E01008981,14
2016,1,E01010208,E01009034,10
2016,1,E01010208,E01010223,62
2016,1,E01010208,E01032590,89
2016,1,E01010208,E01033620,27
2016,1,E01010209,E01009045,16
2016,1,E01010209,E01009178,12
2016,1,E01010209,E01009382,10
2016,1,E01010209,E01010192,15
2016,1,E01010209,E01010200,12
2016,1,E01010209,E01010203,17
2016,1,E01010209,E01010209,11
2016,1,E01010209,E01010223,212
2016,1,E01010209,E01032590,304
2016,1,E01010209,E01033562,13
2016,1,E01010209,E01033615,10
2016,1,E01010209,E01033620,33
2016,1,E01010212,E01009382,14
2016,1,E01010212,E01010192,120
2016,1,E01010212,E01010212,10
2016,1,E01010212,E01032590,19
2016,1,E01010213,E01010192,51
2016,1,E01010213,E01010203,11
2016,1,E01010213,E01010209,13
2016,1,E01010213,E01010214,11
2016,1,E01010213,E01010223,92
2016,1,E01010213,E01032590,91
2016,1,E01010213,E01033620,19
2016,1,E01010214,E01009382,10
2016,1,E01010214,E01010192,351
2016,1,E01010214,E01010198,21
2016,1,E01010214,E01010207,29
2016,1,E01010214,E01010223,20
2016,1,E01010214,E01032590,22
2016,1,E01010215,E01010192,176
2016,1,E01010215,E01010198,11
2016,1,E01010215,E01010207,10
2016,1,E01010215,E01010208,11
2016,1,E01010215,E01010223,47
2016,1,E01010215,E01032590,35
2016,1,E01010215,E01033620,12
2016,1,E01010216,E01009382,10
2016,1,E01010216,E01010192,52
2016,1,E01010216,E01010223,13
2016,1,E01010216,E01032590,14
2016,1,E01010217,E01008948,11
2016,1,E01010217,E01010219,17
2016,1,E01010218,E01008948,29
2016,1,E01010218,E01010192,24
2016,1,E01010218,E01010201,20
2016,1,E01010218,E01010206,15
2016,1,E01010218,E01010222,12
2016,1,E01010218,E01032590,11
2016,1,E01010218,E01033620,10
2016,1,E01010219,E01008948,18
2016,1,E01010219,E01010192,230
2016,1,E01010219,E01010200,13
2016,1,E01010219,E01010201,253
2016,1,E01010219,E01010203,10
2016,1,E01010219,E01010206,63
2016,1,E01010219,E01010213,15
2016,1,E01010219,E01010219,20
2016,1,E01010219,E01010220,23
2016,1,E01010219,E01010221,28
2016,1,E01010219,E01032590,51
2016,1,E01010220,E01008948,19
2016,1,E01010220,E01010192,150
2016,1,E01010220,E01010201,88
2016,1,E01010220,E01010203,13
2016,1,E01010220,E01010206,27
2016,1,E01010220,E01010217,31
2016,1,E01010220,E01010219,10
2016,1,E01010220,E01032590,35
2016,1,E01010221,E01008948,53
2016,1,E01010221,E01010192,76
2016,1,E01010221,E01010201,75
2016,1,E01010221,E01010206,19
2016,1,E01010221,E01010219,22
2016,1,E01010221,E01010221,15
2016,1,E01010221,E01010222,22
2016,1,E01010221,E01032590,15
2016,1,E01010221,E01033620,21
2016,1,E01010222,E01008945,10
2016,1,E01010222,E01008946,44
2016,1,E01010222,E01008948,224
2016,1,E01010222,E01008978,16
2016,1,E01010222,E01009178,10
2016,1,E01010222,E01010192,171
2016,1,E01010222,E01010201,80
2016,1,E01010222,E01010206,27
2016,1,E01010222,E01010219,11
2016,1,E01010222,E01010221,12
2016,1,E01010222,E01010222,76
2016,1,E01010222,E01032590,20
2016,1,E01010222,E01033620,39
2016,1,E01010223,E01009036,11
2016,1,E01010223,E01009045,23
2016,1,E01010223,E01009178,14
2016,1,E01010223,E01009378,10
2016,1,E01010223,E01009382,12
2016,1,E01010223,E01009393,12
2016,1,E01010223,E01010200,11
2016,1,E01010223,E01010223,19
2016,1,E01010223,E01032590,123
2016,1,E01010223,E01033615,16
2016,1,E01010223,E01033620,80
2016,1,E01010226,E01009315,33
2016,1,E01010226,E01009322,11
2016,1,E01010226,E01010125,23
2016,1,E01010226,E01010133,10
2016,1,E01010226,E01010192,186
2016,1,E01010226,E01010226,23
2016,1,E01010226,E01033615,11
2016,1,E01010226,E01033620,22
2016,1,E01010227,E01010192,306
2016,1,E01010227,E01010226,29
2016,1,E01010227,E01010233,15
2016,1,E01010228,E01010109,19
2016,1,E01010228,E01010125,12
2016,1,E01010228,E01010192,772
2016,1,E01010228,E01010226,56
2016,1,E01010228,E01010227,16
2016,1,E01010228,E01010228,13
2016,1,E01010228,E01010230,21
2016,1,E01010228,E01010233,27
2016,1,E01010228,E01033620,20
2016,1,E01010229,E01010192,541
2016,1,E01010229,E01010226,83
2016,1,E01010229,E01010231,21
2016,1,E01010229,E01032590,11
2016,1,E01010229,E01033620,14
2016,1,E01010230,E01009315,12
2016,1,E01010230,E01010192,126
2016,1,E01010230,E01010226,17
2016,1,E01010230,E01033620,16
2016,1,E01010231,E01010192,332
2016,1,E01010231,E01010226,35
2016,1,E01010232,E01010192,396
2016,1,E01010232,E01010226,20
2016,1,E01010232,E01010227,12
2016,1,E01010232,E01010230,10
2016,1,E01010232,E01033620,10
2016,1,E01010233,E01010125,20
2016,1,E01010233,E01010192,165
2016,1,E01010233,E01010226,10
2016,1,E01010234,E01009490,13
2016,1,E01010234,E01010119,25
2016,1,E01010234,E01010124,52
2016,1,E01010234,E01010125,103
2016,1,E01010234,E01010192,12
2016,1,E01010234,E01033617,23
2016,1,E01010236,E01009490,10
2016,1,E01010236,E01010119,13
2016,1,E01010236,E01010121,11
2016,1,E01010236,E01010124,82
2016,1,E01010236,E01010125,76
2016,1,E01010236,E01033617,44
2016,1,E01010237,E01010119,23
2016,1,E01010237,E01010124,34
2016,1,E01010237,E01010125,160
2016,1,E01010237,E01010192,26
2016,1,E01010237,E01010236,10
2016,1,E01010237,E01033617,26
2016,1,E01010238,E01010119,13
2016,1,E01010238,E01010124,64
2016,1,E01010238,E01010125,112
2016,1,E01010238,E01033617,20
2016,1,E01010239,E01009490,11
2016,1,E01010239,E01010119,33
2016,1,E01010239,E01010124,62
2016,1,E01010239,E01010125,32
2016,1,E01010239,E01033617,28
2016,1,E01010240,E01010125,36
2016,1,E01010241,E01010241,11
2016,1,E01010241,E01010244,12
2016,1,E01010241,E01010248,16
2016,1,E01010241,E01010306,15
2016,1,E01010241,E01010368,54
2016,1,E01010241,E01033561,31
2016,1,E01010241,E01033620,122
2016,1,E01010242,E01033620,10
2016,1,E01010243,E01010241,13
2016,1,E01010243,E01010306,13
2016,1,E01010243,E01033620,17
2016,1,E01010244,E01010241,47
2016,1,E01010244,E01010368,67
2016,1,E01010245,E01033620,10
2016,1,E01010246,E01010241,97
2016,1,E01010246,E01010356,79
2016,1,E01010246,E01010368,83
2016,1,E01010246,E01010388,164
2016,1,E01010246,E01033561,15
2016,1,E01010246,E01033620,81
2016,1,E01010247,E01033620,32
2016,1,E01010248,E01010241,54
2016,1,E01010248,E01010368,13
2016,1,E01010248,E01033620,35
2016,1,E01010250,E01010241,11
2016,1,E01010251,E01010241,14
2016,1,E01010254,E01010241,31
2016,1,E01010254,E01010245,10
2016,1,E01010254,E01010306,15
2016,1,E01010256,E01010241,17
2016,1,E01010256,E01033620,16
2016,1,E01010259,E01010368,107
2016,1,E01010260,E01010368,207
2016,1,E01010260,E01010402,14
2016,1,E01010260,E01010404,156
2016,1,E01010260,E01010521,45
2016,1,E01010261,E01010404,18
2016,1,E01010261,E01010521,12
2016,1,E01010262,E01010263,18
2016,1,E01010262,E01010371,13
2016,1,E01010263,E01010090,54
2016,1,E01010263,E01010096,136
2016,1,E01010263,E01010102,74
2016,1,E01010263,E01010106,24
2016,1,E01010263,E01010263,46
2016,1,E01010263,E01010265,35
2016,1,E01010263,E01010309,33
2016,1,E01010263,E01010311,17
2016,1,E01010263,E01010313,39
2016,1,E01010263,E01010363,49
2016,1,E01010263,E01010365,30
2016,1,E01010263,E01010367,11
2016,1,E01010263,E01010368,13
2016,1,E01010263,E01010371,505
2016,1,E01010264,E01010371,44
2016,1,E01010265,E01010096,16
2016,1,E01010265,E01010263,34
2016,1,E01010265,E01010265,12
2016,1,E01010265,E01010309,85
2016,1,E01010265,E01010311,12
2016,1,E01010265,E01010365,10
2016,1,E01010265,E01010371,100
2016,1,E01010267,E01010292,27
2016,1,E01010268,E01010368,88
2016,1,E01010269,E01010368,74
2016,1,E01010270,E01010368,411
2016,1,E01010271,E01010271,11
2016,1,E01010271,E01010272,12
2016,1,E01010271,E01010277,11
2016,1,E01010271,E01010292,152
2016,1,E01010271,E01010368,137
2016,1,E01010272,E01010292,131
2016,1,E01010272,E01010295,15
2016,1,E01010273,E01010268,71
2016,1,E01010273,E01010271,18
2016,1,E01010273,E01010274,14
2016,1,E01010273,E01010275,12
2016,1,E01010273,E01010292,11
2016,1,E01010273,E01010368,303
2016,1,E01010274,E01010268,68
2016,1,E01010274,E01010271,23
2016,1,E01010274,E01010275,11
2016,1,E01010274,E01010292,28
2016,1,E01010274,E01010368,298
2016,1,E01010275,E01010268,67
2016,1,E01010275,E01010271,14
2016,1,E01010275,E01010275,11
2016,1,E01010275,E01010292,64
2016,1,E01010275,E01010293,11
2016,1,E01010275,E01010368,432
2016,1,E01010277,E01010368,132
2016,1,E01010277,E01010374,10
2016,1,E01010282,E01010368,244
2016,1,E01010284,E01010287,62
2016,1,E01010284,E01010368,30
2016,1,E01010285,E01010368,40
2016,1,E01010287,E01010271,16
2016,1,E01010287,E01010277,12
2016,1,E01010287,E01010282,56
2016,1,E01010287,E01010287,24
2016,1,E01010287,E01010292,22
2016,1,E01010287,E01010363,11
2016,1,E01010287,E01010368,573
2016,1,E01010287,E01010375,12
2016,1,E01010290,E01010287,153
2016,1,E01010290,E01010290,92
2016,1,E01010290,E01010292,42
2016,1,E01010290,E01010368,162
2016,1,E01010291,E01010268,15
2016,1,E01010291,E01010368,10
2016,1,E01010292,E01010268,31
2016,1,E01010292,E01010273,12
2016,1,E01010292,E01010275,15
2016,1,E01010292,E01010282,17
2016,1,E01010292,E01010287,26
2016,1,E01010292,E01010290,35
2016,1,E01010292,E01010291,26
2016,1,E01010292,E01010292,48
2016,1,E01010292,E01010294,10
2016,1,E01010292,E01010299,44
2016,1,E01010292,E01010300,45
2016,1,E01010292,E01010368,236
2016,1,E01010293,E01010287,144
2016,1,E01010293,E01010292,62
2016,1,E01010293,E01010368,147
2016,1,E01010294,E01010292,128
2016,1,E01010294,E01010368,83
2016,1,E01010295,E01010292,23
2016,1,E01010299,E01010282,18
2016,1,E01010299,E01010287,232
2016,1,E01010299,E01010292,90
2016,1,E01010299,E01010293,15
2016,1,E01010299,E01010299,51
2016,1,E01010299,E01010300,30
2016,1,E01010299,E01010368,181
2016,1,E01010300,E01010282,10
2016,1,E01010300,E01010287,130
2016,1,E01010300,E01010291,16
2016,1,E01010300,E01010292,37
2016,1,E01010300,E01010299,10
2016,1,E01010300,E01010300,12
2016,1,E01010300,E01010368,117
2016,1,E01010303,E01010241,11
2016,1,E01010303,E01033620,13
2016,1,E01010306,E01010241,33
2016,1,E01010306,E01033620,16
2016,1,E01010308,E01010241,20
2016,1,E01010309,E01010263,24
2016,1,E01010309,E01010312,20
2016,1,E01010309,E01010314,26
2016,1,E01010309,E01010371,57
2016,1,E01010309,E01010410,56
2016,1,E01010309,E01010414,31
2016,1,E01010309,E01010521,50
2016,1,E01010310,E01010090,22
2016,1,E01010310,E01010263,88
2016,1,E01010310,E01010371,41
2016,1,E01010310,E01010410,53
2016,1,E01010310,E01010521,20
2016,1,E01010311,E01010096,52
2016,1,E01010311,E01010263,20
2016,1,E01010311,E01010371,26
2016,1,E01010312,E01010263,10
2016,1,E01010312,E01010371,26
2016,1,E01010312,E01010410,30
2016,1,E01010312,E01010521,18
2016,1,E01010313,E01009352,10
2016,1,E01010313,E01009353,12
2016,1,E01010313,E01010090,81
2016,1,E01010313,E01010102,19
2016,1,E01010313,E01010309,50
2016,1,E01010313,E01010313,10
2016,1,E01010313,E01010410,17
2016,1,E01010314,E01010090,14
2016,1,E01010314,E01010096,13
2016,1,E01010314,E01010263,123
2016,1,E01010314,E01010371,74
2016,1,E01010314,E01010410,87
2016,1,E01010314,E01010414,21
2016,1,E01010314,E01010521,22
2016,1,E01010316,E01010263,80
2016,1,E01010316,E01010371,74
2016,1,E01010316,E01010414,13
2016,1,E01010322,E01010241,84
2016,1,E01010322,E01010368,49
2016,1,E01010324,E01010368,55
2016,1,E01010325,E01010368,10
2016,1,E01010328,E01009449,24
2016,1,E01010328,E01010368,319
2016,1,E01010328,E01010370,17
2016,1,E01010328,E01033620,16
2016,1,E01010329,E01009449,30
2016,1,E01010329,E01010329,18
2016,1,E01010329,E01010368,339
2016,1,E01010329,E01010370,24
2016,1,E01010329,E01033620,28
2016,1,E01010330,E01009245,10
2016,1,E01010330,E01009972,13
2016,1,E01010330,E01010368,147
2016,1,E01010330,E01033561,13
2016,1,E01010330,E01033620,86
2016,1,E01010332,E01009239,17
2016,1,E01010332,E01009245,18
2016,1,E01010332,E01010332,14
2016,1,E01010332,E01010334,10
2016,1,E01010332,E01010342,15
2016,1,E01010332,E01010368,459
2016,1,E01010332,E01010370,63
2016,1,E01010332,E01010371,11
2016,1,E01010332,E01033561,13
2016,1,E01010332,E01033620,79
2016,1,E01010333,E01009245,10
2016,1,E01010333,E01010368,306
2016,1,E01010333,E01010370,14
2016,1,E01010333,E01033620,10
2016,1,E01010334,E01009238,12
2016,1,E01010334,E01009239,17
2016,1,E01010334,E01009245,37
2016,1,E01010334,E01009972,12
2016,1,E01010334,E01010368,58
2016,1,E01010334,E01033561,16
2016,1,E01010334,E01033620,71
2016,1,E01010335,E01010340,29
2016,1,E01010335,E01010342,22
2016,1,E01010335,E01010371,110
2016,1,E01010337,E01010102,52
2016,1,E01010337,E01010340,17
2016,1,E01010337,E01010342,25
2016,1,E01010337,E01010371,128
2016,1,E01010338,E01009950,19
2016,1,E01010338,E01010016,10
2016,1,E01010338,E01010017,22
2016,1,E01010338,E01010102,47
2016,1,E01010338,E01010106,23
2016,1,E01010340,E01010365,30
2016,1,E01010340,E01010371,188
2016,1,E01010341,E01010090,13
2016,1,E01010341,E01010365,19
2016,1,E01010341,E01010368,27
2016,1,E01010341,E01010371,36
2016,1,E01010342,E01010017,10
2016,1,E01010342,E01010102,24
2016,1,E01010342,E01010340,10
2016,1,E01010342,E01010342,15
2016,1,E01010342,E01010371,368
2016,1,E01010344,E01010102,10
2016,1,E01010344,E01010340,21
2016,1,E01010344,E01010342,21
2016,1,E01010344,E01010371,267
2016,1,E01010355,E01010241,22
2016,1,E01010355,E01010368,14
2016,1,E01010356,E01010241,32
2016,1,E01010356,E01010328,14
2016,1,E01010356,E01010368,205
2016,1,E01010356,E01010370,10
2016,1,E01010356,E01010388,14
2016,1,E01010356,E01033620,44
2016,1,E01010358,E01009128,28
2016,1,E01010358,E01009134,14
2016,1,E01010358,E01009137,26
2016,1,E01010358,E01009220,13
2016,1,E01010358,E01009221,46
2016,1,E01010358,E01009230,15
2016,1,E01010358,E01009233,20
2016,1,E01010358,E01009239,38
2016,1,E01010358,E01010368,60
2016,1,E01010358,E01033620,100
2016,1,E01010359,E01010241,17
2016,1,E01010359,E01010368,98
2016,1,E01010359,E01033620,32
2016,1,E01010360,E01010241,10
2016,1,E01010361,E01010090,32
2016,1,E01010361,E01010341,15
2016,1,E01010361,E01010361,10
2016,1,E01010361,E01010365,36
2016,1,E01010361,E01010368,236
2016,1,E01010361,E01010371,10
2016,1,E01010362,E01010363,12
2016,1,E01010362,E01010368,182
2016,1,E01010362,E01010404,36
2016,1,E01010362,E01010521,16
2016,1,E01010363,E01010263,13
2016,1,E01010363,E01010363,22
2016,1,E01010363,E01010368,362
2016,1,E01010363,E01010371,185
2016,1,E01010363,E01010404,28
2016,1,E01010363,E01010521,20
2016,1,E01010364,E01010368,57
2016,1,E01010365,E01010090,83
2016,1,E01010365,E01010102,10
2016,1,E01010365,E01010263,17
2016,1,E01010365,E01010309,23
2016,1,E01010365,E01010341,28
2016,1,E01010365,E01010363,14
2016,1,E01010365,E01010365,39
2016,1,E01010365,E01010368,339
2016,1,E01010365,E01010371,306
2016,1,E01010366,E01010368,93
2016,1,E01010366,E01010371,114
2016,1,E01010367,E01010096,12
2016,1,E01010367,E01010263,31
2016,1,E01010367,E01010309,70
2016,1,E01010367,E01010363,14
2016,1,E01010367,E01010371,123
2016,1,E01010368,E01009128,12
2016,1,E01010368,E01009230,11
2016,1,E01010368,E01009238,50
2016,1,E01010368,E01009239,59
2016,1,E01010368,E01009245,93
2016,1,E01010368,E01009449,79
2016,1,E01010368,E01009468,10
2016,1,E01010368,E01009892,223
2016,1,E01010368,E01009972,21
2016,1,E01010368,E01010085,24
2016,1,E01010368,E01010087,13
2016,1,E01010368,E01010090,344
2016,1,E01010368,E01010241,17
2016,1,E01010368,E01010246,17
2016,1,E01010368,E01010260,96
2016,1,E01010368,E01010268,152
2016,1,E01010368,E01010271,40
2016,1,E01010368,E01010272,62
2016,1,E01010368,E01010273,25
2016,1,E01010368,E01010274,25
2016,1,E01010368,E01010275,47
2016,1,E01010368,E01010290,14
2016,1,E01010368,E01010292,294
2016,1,E01010368,E01010295,32
2016,1,E01010368,E01010299,24
2016,1,E01010368,E01010300,25
2016,1,E01010368,E01010328,20
2016,1,E01010368,E01010329,38
2016,1,E01010368,E01010330,92
2016,1,E01010368,E01010332,54
2016,1,E01010368,E01010333,16
2016,1,E01010368,E01010334,14
2016,1,E01010368,E01010341,12
2016,1,E01010368,E01010356,26
2016,1,E01010368,E01010358,17
2016,1,E01010368,E01010361,17
2016,1,E01010368,E01010362,65
2016,1,E01010368,E01010363,354
2016,1,E01010368,E01010365,68
2016,1,E01010368,E01010366,20
2016,1,E01010368,E01010368,566
2016,1,E01010368,E01010370,78
2016,1,E01010368,E01010371,38
2016,1,E01010368,E01010374,25
2016,1,E01010368,E01010375,21
2016,1,E01010368,E01010388,14
2016,1,E01010368,E01010402,51
2016,1,E01010368,E01010403,10
2016,1,E01010368,E01010404,132
2016,1,E01010368,E01010405,18
2016,1,E01010368,E01010521,153
2016,1,E01010368,E01033561,99
2016,1,E01010368,E01033617,10
2016,1,E01010368,E01033620,175
2016,1,E01010370,E01010368,301
2016,1,E01010371,E01009352,19
2016,1,E01010371,E01009353,16
2016,1,E01010371,E01009733,12
2016,1,E01010371,E01009741,30
2016,1,E01010371,E01009932,31
2016,1,E01010371,E01009950,14
2016,1,E01010371,E01009973,22
2016,1,E01010371,E01010017,103
2016,1,E01010371,E01010090,12
2016,1,E01010371,E01010096,51
2016,1,E01010371,E01010102,301
2016,1,E01010371,E01010106,45
2016,1,E01010371,E01010263,67
2016,1,E01010371,E01010265,34
2016,1,E01010371,E01010309,151
2016,1,E01010371,E01010311,15
2016,1,E01010371,E01010314,13
2016,1,E01010371,E01010337,14
2016,1,E01010371,E01010338,17
2016,1,E01010371,E01010340,11
2016,1,E01010371,E01010341,14
2016,1,E01010371,E01010342,134
2016,1,E01010371,E01010344,16
2016,1,E01010371,E01010363,71
2016,1,E01010371,E01010365,113
2016,1,E01010371,E01010367,63
2016,1,E01010371,E01010368,31
2016,1,E01010371,E01010371,303
2016,1,E01010371,E01010372,49
2016,1,E01010371,E01010410,17
2016,1,E01010371,E01010414,39
2016,1,E01010371,E01010521,28
2016,1,E01010372,E01010102,14
2016,1,E01010373,E01010368,188
2016,1,E01010373,E01010370,14
2016,1,E01010374,E01010292,31
2016,1,E01010374,E01010368,116
2016,1,E01010375,E01010292,28
2016,1,E01010375,E01010368,104
2016,1,E01010384,E01010241,27
2016,1,E01010384,E01033620,14
2016,1,E01010386,E01009449,50
2016,1,E01010386,E01009473,12
2016,1,E01010386,E01010368,151
2016,1,E01010386,E01033620,24
2016,1,E01010387,E01009128,14
2016,1,E01010387,E01009131,12
2016,1,E01010387,E01009449,18
2016,1,E01010387,E01010368,150
2016,1,E01010387,E01010387,11
2016,1,E01010387,E01033561,14
2016,1,E01010387,E01033620,108
2016,1,E01010388,E01009449,18
2016,1,E01010388,E01010241,14
2016,1,E01010388,E01010356,18
2016,1,E01010388,E01010368,160
2016,1,E01010388,E01010370,11
2016,1,E01010388,E01010388,14
2016,1,E01010388,E01033620,98
2016,1,E01010389,E01009128,14
2016,1,E01010389,E01009131,12
2016,1,E01010389,E01009449,66
2016,1,E01010389,E01009473,31
2016,1,E01010389,E01010241,30
2016,1,E01010389,E01010368,38
2016,1,E01010389,E01033620,86
2016,1,E01010390,E01010241,16
2016,1,E01010390,E01033620,26
2016,1,E01010391,E01009128,22
2016,1,E01010391,E01010368,79
2016,1,E01010391,E01033620,50
2016,1,E01010392,E01010368,107
2016,1,E01010392,E01010387,43
2016,1,E01010392,E01033620,39
2016,1,E01010402,E01010260,11
2016,1,E01010402,E01010269,15
2016,1,E01010402,E01010368,435
2016,1,E01010402,E01010402,26
2016,1,E01010402,E01010404,191
2016,1,E01010402,E01010405,13
2016,1,E01010402,E01010521,62
2016,1,E01010403,E01010368,146
2016,1,E01010403,E01010402,17
2016,1,E01010403,E01010404,52
2016,1,E01010403,E01010521,38
2016,1,E01010404,E01010368,59
2016,1,E01010404,E01010402,21
2016,1,E01010404,E01010403,17
2016,1,E01010404,E01010404,13
2016,1,E01010404,E01010406,96
2016,1,E01010404,E01010423,13
2016,1,E01010404,E01010446,10
2016,1,E01010404,E01010521,156
2016,1,E01010405,E01010368,53
2016,1,E01010405,E01010404,44
2016,1,E01010405,E01010521,74
2016,1,E01010406,E01010259,27
2016,1,E01010406,E01010260,29
2016,1,E01010406,E01010269,24
2016,1,E01010406,E01010368,494
2016,1,E01010406,E01010402,109
2016,1,E01010406,E01010403,23
2016,1,E01010406,E01010404,14
2016,1,E01010406,E01010405,23
2016,1,E01010410,E01010420,14
2016,1,E01010410,E01010521,10
2016,1,E01010414,E01010090,27
2016,1,E01010414,E01010102,14
2016,1,E01010414,E01010263,149
