lsoa11cd,n_tot,cluster,cluster_prop
E01010220,296,1,0.652027027027027
E01010220,296,2,0.16554054054054054
E01010220,296,3,0.057432432432432436
E01010220,296,4,0.057432432432432436
E01010220,296,6,0.06756756756756757
E01010221,362,1,0.5994475138121547
E01010221,362,2,0.15193370165745856
E01010221,362,3,0.049723756906077346
E01010221,362,4,0.07734806629834254
E01010221,362,5,0.03867403314917127
E01010221,362,6,0.08287292817679558
E01010222,314,1,0.5859872611464968
E01010222,314,2,0.2070063694267516
E01010222,314,3,0.0732484076433121
E01010222,314,4,0.03821656050955414
E01010222,314,6,0.09554140127388536
E01010223,167,1,0.6766467065868264
E01010223,167,2,0.23952095808383234
E01010223,167,4,0.08383233532934131
E01010225,209,1,0.6555023923444976
E01010225,209,2,0.1674641148325359
E01010225,209,3,0.06220095693779904
E01010225,209,4,0.05263157894736842
E01010225,209,6,0.06220095693779904
E01010226,515,1,0.7009708737864078
E01010226,515,2,0.12815533980582525
E01010226,515,3,0.040776699029126215
E01010226,515,4,0.06019417475728155
E01010226,515,5,0.02524271844660194
E01010226,515,6,0.04466019417475728
E01010227,427,1,0.7517564402810304
E01010227,427,2,0.12412177985948478
E01010227,427,3,0.04215456674473068
E01010227,427,4,0.04215456674473068
E01010227,427,6,0.03981264637002342
E01010228,327,1,0.5076452599388379
E01010228,327,2,0.18042813455657492
E01010228,327,3,0.09480122324159021
E01010228,327,4,0.05198776758409786
E01010228,327,5,0.06116207951070336
E01010228,327,6,0.10397553516819572
E01010229,338,1,0.5828402366863905
E01010229,338,2,0.23964497041420119
E01010229,338,3,0.07692307692307693
E01010229,338,4,0.047337278106508875
E01010229,338,6,0.05325443786982249
E01010230,346,1,0.6040462427745664
E01010230,346,2,0.15028901734104047
E01010230,346,3,0.06358381502890173
E01010230,346,4,0.06647398843930635
E01010230,346,5,0.04046242774566474
E01010230,346,6,0.07514450867052024
E01010231,410,1,0.6073170731707317
E01010231,410,2,0.2146341463414634
E01010231,410,3,0.06341463414634146
E01010231,410,4,0.06097560975609756
E01010231,410,6,0.05365853658536585
E01010232,257,1,0.5680933852140078
E01010232,257,2,0.1828793774319066
E01010232,257,3,0.10116731517509728
E01010232,257,6,0.14785992217898833
E01010233,268,1,0.6268656716417911
E01010233,268,2,0.14925373134328357
E01010233,268,3,0.06716417910447761
E01010233,268,4,0.048507462686567165
E01010233,268,6,0.10820895522388059
E01010234,141,1,0.5035460992907801
E01010234,141,2,0.09929078014184398
E01010234,141,3,0.09219858156028368
E01010234,141,5,0.11347517730496454
E01010234,141,6,0.19148936170212766
E01010235,157,1,0.5923566878980892
E01010235,157,2,0.14012738853503184
E01010235,157,3,0.12101910828025478
E01010235,157,6,0.1464968152866242
E01010236,194,1,0.4793814432989691
E01010236,194,2,0.08247422680412371
E01010236,194,3,0.12371134020618557
E01010236,194,4,0.08247422680412371
E01010236,194,5,0.09278350515463918
E01010236,194,6,0.13917525773195877
E01010237,321,1,0.5919003115264797
E01010237,321,2,0.12149532710280374
E01010237,321,3,0.08411214953271028
E01010237,321,4,0.08099688473520249
E01010237,321,6,0.12149532710280374
E01010238,198,1,0.5151515151515151
E01010238,198,2,0.13636363636363635
E01010238,198,3,0.08080808080808081
E01010238,198,4,0.06565656565656566
E01010238,198,5,0.06060606060606061
E01010238,198,6,0.1414141414141414
E01010239,211,1,0.4786729857819905
E01010239,211,2,0.18009478672985782
E01010239,211,3,0.07582938388625593
E01010239,211,4,0.06635071090047394
E01010239,211,5,0.052132701421800945
E01010239,211,6,0.14691943127962084
E01010240,182,1,0.47802197802197804
E01010240,182,2,0.08791208791208792
E01010240,182,3,0.10989010989010989
E01010240,182,4,0.08241758241758242
E01010240,182,5,0.07692307692307693
E01010240,182,6,0.16483516483516483
E01010241,514,1,0.6673151750972762
E01010241,514,2,0.19455252918287938
E01010241,514,3,0.06614785992217899
E01010241,514,4,0.03696498054474708
E01010241,514,6,0.03501945525291829
E01010242,339,1,0.46607669616519176
E01010242,339,2,0.12094395280235988
E01010242,339,3,0.10619469026548672
E01010242,339,4,0.0943952802359882
E01010242,339,5,0.06784660766961652
E01010242,339,6,0.14454277286135694
E01010243,451,1,0.5964523281596452
E01010243,451,2,0.15521064301552107
E01010243,451,3,0.08869179600886919
E01010243,451,4,0.08869179600886919
E01010243,451,5,0.024390243902439025
E01010243,451,6,0.04656319290465632
E01010244,240,1,0.5333333333333333
E01010244,240,2,0.10416666666666667
E01010244,240,3,0.09583333333333334
E01010244,240,4,0.07083333333333333
E01010244,240,5,0.05416666666666667
E01010244,240,6,0.14166666666666666
E01010245,436,1,0.713302752293578
E01010245,436,2,0.16055045871559634
E01010245,436,3,0.0481651376146789
E01010245,436,4,0.04128440366972477
E01010245,436,6,0.03669724770642202
E01010246,307,1,0.5732899022801303
E01010246,307,2,0.1758957654723127
E01010246,307,3,0.09120521172638436
E01010246,307,4,0.09771986970684039
E01010246,307,6,0.06188925081433225
E01010247,432,1,0.5902777777777778
E01010247,432,2,0.13657407407407407
E01010247,432,3,0.08796296296296297
E01010247,432,4,0.07175925925925926
E01010247,432,5,0.03009259259259259
E01010247,432,6,0.08333333333333333
E01010248,352,1,0.6647727272727273
E01010248,352,2,0.20738636363636365
E01010248,352,3,0.03977272727272727
E01010248,352,4,0.04261363636363636
E01010248,352,6,0.045454545454545456
E01010249,207,1,0.5893719806763285
E01010249,207,2,0.1932367149758454
E01010249,207,3,0.0966183574879227
E01010249,207,4,0.057971014492753624
E01010249,207,6,0.06280193236714976
E01010250,269,1,0.7360594795539034
E01010250,269,2,0.1412639405204461
E01010250,269,4,0.06691449814126393
E01010250,269,6,0.055762081784386616
E01010251,174,1,0.9022988505747126
E01010251,174,2,0.09770114942528736
E01010252,322,1,0.5559006211180124
E01010252,322,2,0.14285714285714285
E01010252,322,3,0.07763975155279502
E01010252,322,4,0.049689440993788817
E01010252,322,5,0.049689440993788817
E01010252,322,6,0.12422360248447205
E01010253,268,1,0.5970149253731343
E01010253,268,2,0.08955223880597014
E01010253,268,3,0.055970149253731345
E01010253,268,4,0.041044776119402986
E01010253,268,5,0.08208955223880597
E01010253,268,6,0.13432835820895522
E01010254,259,1,0.6563706563706564
E01010254,259,2,0.10038610038610038
E01010254,259,3,0.09652509652509653
E01010254,259,4,0.04633204633204633
E01010254,259,6,0.10038610038610038
E01010255,495,1,0.6464646464646465
E01010255,495,2,0.1717171717171717
E01010255,495,3,0.06868686868686869
E01010255,495,4,0.04242424242424243
E01010255,495,5,0.024242424242424242
E01010255,495,6,0.046464646464646465
E01010256,300,1,0.5166666666666667
E01010256,300,2,0.14
E01010256,300,3,0.07666666666666666
E01010256,300,4,0.09666666666666666
E01010256,300,5,0.04
E01010256,300,6,0.13
E01010257,360,1,0.6333333333333333
E01010257,360,2,0.16111111111111112
E01010257,360,3,0.05555555555555555
E01010257,360,4,0.03888888888888889
E01010257,360,5,0.041666666666666664
E01010257,360,6,0.06944444444444445
E01010258,266,1,0.4924812030075188
E01010258,266,2,0.12781954887218044
E01010258,266,3,0.10526315789473684
E01010258,266,4,0.07518796992481203
E01010258,266,5,0.041353383458646614
E01010258,266,6,0.15789473684210525
E01010259,329,1,0.5653495440729484
E01010259,329,2,0.08206686930091185
E01010259,329,3,0.08206686930091185
E01010259,329,4,0.0790273556231003
E01010259,329,5,0.057750759878419454
E01010259,329,6,0.1337386018237082
E01010260,258,1,0.5581395348837209
E01010260,258,2,0.07751937984496124
E01010260,258,3,0.1124031007751938
E01010260,258,4,0.07751937984496124
E01010260,258,5,0.04263565891472868
E01010260,258,6,0.13178294573643412
E01010261,153,1,0.5098039215686274
E01010261,153,2,0.09803921568627451
E01010261,153,3,0.0718954248366013
E01010261,153,4,0.1111111111111111
E01010261,153,6,0.20915032679738563
E01010262,160,1,0.56875
E01010262,160,2,0.1125
E01010262,160,3,0.15
E01010262,160,6,0.16875
E01010263,168,1,0.49404761904761907
E01010263,168,2,0.21428571428571427
E01010263,168,3,0.07738095238095238
E01010263,168,4,0.08928571428571429
E01010263,168,6,0.125
E01010264,227,1,0.5374449339207048
E01010264,227,2,0.18502202643171806
E01010264,227,3,0.0881057268722467
E01010264,227,4,0.1013215859030837
E01010264,227,6,0.0881057268722467
E01010265,149,1,0.46308724832214765
E01010265,149,2,0.12080536912751678
E01010265,149,3,0.0738255033557047
E01010265,149,5,0.09395973154362416
E01010265,149,6,0.24832214765100671
E01010266,165,1,0.509090909090909
E01010266,165,2,0.10303030303030303
E01010266,165,3,0.11515151515151516
E01010266,165,4,0.12121212121212122
E01010266,165,6,0.15151515151515152
E01010267,282,1,0.5070921985815603
E01010267,282,2,0.1702127659574468
E01010267,282,3,0.06382978723404255
E01010267,282,4,0.1099290780141844
E01010267,282,5,0.03900709219858156
E01010267,282,6,0.1099290780141844
E01010268,120,1,0.525
E01010268,120,2,0.15833333333333333
E01010268,120,3,0.125
E01010268,120,4,0.09166666666666666
E01010268,120,6,0.1
E01010269,55,1,0.6181818181818182
E01010269,55,6,0.38181818181818183
E01010270,227,1,0.5110132158590308
E01010270,227,2,0.18502202643171806
E01010270,227,3,0.07048458149779736
E01010270,227,4,0.07488986784140969
E01010270,227,5,0.06167400881057269
E01010270,227,6,0.09691629955947137
E01010271,146,1,0.5136986301369864
E01010271,146,2,0.0958904109589041
E01010271,146,3,0.13013698630136986
E01010271,146,4,0.11643835616438356
E01010271,146,6,0.14383561643835616
E01010272,200,1,0.325
E01010272,200,2,0.085
E01010272,200,3,0.135
E01010272,200,4,0.1
E01010272,200,5,0.13
E01010272,200,6,0.225
E01010273,179,1,0.4972067039106145
E01010273,179,2,0.0782122905027933
E01010273,179,3,0.0782122905027933
E01010273,179,4,0.11731843575418995
E01010273,179,5,0.0782122905027933
E01010273,179,6,0.15083798882681565
E01010274,186,1,0.46774193548387094
E01010274,186,2,0.0913978494623656
E01010274,186,3,0.15053763440860216
E01010274,186,4,0.08064516129032258
E01010274,186,6,0.20967741935483872
E01010275,228,1,0.4956140350877193
E01010275,228,2,0.07894736842105263
E01010275,228,3,0.08771929824561403
E01010275,228,4,0.10087719298245613
E01010275,228,5,0.10526315789473684
E01010275,228,6,0.13157894736842105
E01010277,208,1,0.4230769230769231
E01010277,208,2,0.1201923076923077
E01010277,208,3,0.14423076923076922
E01010277,208,4,0.09615384615384616
E01010277,208,6,0.21634615384615385
E01010279,209,1,0.5023923444976076
E01010279,209,2,0.06698564593301436
E01010279,209,3,0.07177033492822966
E01010279,209,4,0.10526315789473684
E01010279,209,5,0.07655502392344497
E01010279,209,6,0.17703349282296652
E01010282,137,1,0.5036496350364964
E01010282,137,2,0.145985401459854
E01010282,137,3,0.08759124087591241
E01010282,137,4,0.10218978102189781
E01010282,137,5,0.08029197080291971
E01010282,137,6,0.08029197080291971
E01010283,131,1,0.549618320610687
E01010283,131,2,0.10687022900763359
E01010283,131,3,0.1450381679389313
E01010283,131,6,0.1984732824427481
E01010284,257,1,0.4785992217898833
E01010284,257,2,0.14007782101167315
E01010284,257,3,0.09727626459143969
E01010284,257,4,0.0933852140077821
E01010284,257,5,0.0622568093385214
E01010284,257,6,0.12840466926070038
E01010285,431,1,0.531322505800464
E01010285,431,2,0.18561484918793503
E01010285,431,3,0.09976798143851508
E01010285,431,4,0.06728538283062645
E01010285,431,5,0.04640371229698376
E01010285,431,6,0.06960556844547564
E01010286,219,1,0.5251141552511416
E01010286,219,2,0.1050228310502283
E01010286,219,3,0.0958904109589041
E01010286,219,4,0.1324200913242009
E01010286,219,6,0.1415525114155251
E01010287,318,1,0.5062893081761006
E01010287,318,2,0.15723270440251572
E01010287,318,3,0.12578616352201258
E01010287,318,4,0.07547169811320754
E01010287,318,5,0.0440251572327044
E01010287,318,6,0.09119496855345911
E01010288,201,1,0.5323383084577115
E01010288,201,2,0.0945273631840796
E01010288,201,3,0.11442786069651742
E01010288,201,4,0.06965174129353234
E01010288,201,5,0.06467661691542288
E01010288,201,6,0.12437810945273632
E01010289,227,1,0.5770925110132159
E01010289,227,2,0.07929515418502203
E01010289,227,3,0.10572687224669604
E01010289,227,4,0.09251101321585903
E01010289,227,5,0.06167400881057269
E01010289,227,6,0.08370044052863436
E01010290,446,1,0.47533632286995514
E01010290,446,2,0.13004484304932734
E01010290,446,3,0.1031390134529148
E01010290,446,4,0.07847533632286996
E01010290,446,5,0.033632286995515695
E01010290,446,6,0.17937219730941703
E01010291,214,1,0.4158878504672897
E01010291,214,2,0.1261682242990654
E01010291,214,3,0.1261682242990654
E01010291,214,4,0.12149532710280374
E01010291,214,5,0.07476635514018691
E01010291,214,6,0.13551401869158877
E01010292,301,1,0.4219269102990033
E01010292,301,2,0.16611295681063123
E01010292,301,3,0.11627906976744186
E01010292,301,4,0.08970099667774087
E01010292,301,5,0.0664451827242525
E01010292,301,6,0.13953488372093023
E01010293,264,1,0.5075757575757576
E01010293,264,2,0.18181818181818182
E01010293,264,3,0.07575757575757576
E01010293,264,4,0.06060606060606061
E01010293,264,6,0.17424242424242425
E01010294,228,1,0.5087719298245614
E01010294,228,2,0.08333333333333333
E01010294,228,3,0.11403508771929824
E01010294,228,4,0.11403508771929824
E01010294,228,5,0.05701754385964912
E01010294,228,6,0.12280701754385964
E01010295,224,1,0.4955357142857143
E01010295,224,2,0.16517857142857142
E01010295,224,3,0.09821428571428571
E01010295,224,4,0.09821428571428571
E01010295,224,6,0.14285714285714285
E01010296,174,1,0.7413793103448276
E01010296,174,2,0.10919540229885058
E01010296,174,3,0.07471264367816093
E01010296,174,4,0.07471264367816093
E01010297,347,1,0.6368876080691642
E01010297,347,2,0.14985590778097982
E01010297,347,3,0.08357348703170028
E01010297,347,4,0.07780979827089338
E01010297,347,6,0.05187319884726225
E01010298,234,1,0.44871794871794873
E01010298,234,2,0.12393162393162394
E01010298,234,3,0.08547008547008547
E01010298,234,4,0.09401709401709402
E01010298,234,5,0.0641025641025641
E01010298,234,6,0.18376068376068377
E01010299,212,1,0.41509433962264153
E01010299,212,2,0.05188679245283019
E01010299,212,3,0.08490566037735849
E01010299,212,4,0.1320754716981132
E01010299,212,5,0.12735849056603774
E01010299,212,6,0.18867924528301888
E01010300,247,1,0.4048582995951417
E01010300,247,2,0.10526315789473684
E01010300,247,3,0.14979757085020243
E01010300,247,4,0.08906882591093117
E01010300,247,5,0.06477732793522267
E01010300,247,6,0.1862348178137652
E01010301,248,1,0.6129032258064516
E01010301,248,2,0.0967741935483871
E01010301,248,3,0.0967741935483871
E01010301,248,4,0.0846774193548387
E01010301,248,6,0.10887096774193548
E01010302,231,1,0.5411255411255411
E01010302,231,2,0.11688311688311688
E01010302,231,3,0.11255411255411256
E01010302,231,4,0.08658008658008658
E01010302,231,5,0.06060606060606061
E01010302,231,6,0.08225108225108226
E01010303,242,1,0.7396694214876033
E01010303,242,2,0.13636363636363635
E01010303,242,3,0.07024793388429752
E01010303,242,4,0.05371900826446281
E01010304,401,1,0.6957605985037406
E01010304,401,2,0.1172069825436409
E01010304,401,3,0.05236907730673317
E01010304,401,4,0.04488778054862843
E01010304,401,5,0.03740648379052369
E01010304,401,6,0.05236907730673317
E01010305,217,1,0.6497695852534562
E01010305,217,2,0.17972350230414746
E01010305,217,3,0.055299539170506916
E01010305,217,4,0.05069124423963134
E01010305,217,6,0.06451612903225806
E01010306,285,1,0.7614035087719299
E01010306,285,2,0.12631578947368421
E01010306,285,4,0.06315789473684211
E01010306,285,6,0.04912280701754386
E01010307,185,1,0.7351351351351352
E01010307,185,2,0.12432432432432433
E01010307,185,3,0.06486486486486487
E01010307,185,4,0.07567567567567568
E01010308,242,1,0.5495867768595041
E01010308,242,2,0.14049586776859505
E01010308,242,3,0.09504132231404959
E01010308,242,4,0.08677685950413223
E01010308,242,5,0.045454545454545456
E01010308,242,6,0.08264462809917356
E01010309,208,1,0.44711538461538464
E01010309,208,2,0.14903846153846154
E01010309,208,3,0.1778846153846154
E01010309,208,4,0.08653846153846154
E01010309,208,6,0.13942307692307693
E01010310,191,1,0.6492146596858639
E01010310,191,2,0.13612565445026178
E01010310,191,4,0.1099476439790576
E01010310,191,6,0.10471204188481675
E01010311,247,1,0.5506072874493927
E01010311,247,2,0.10121457489878542
E01010311,247,3,0.07692307692307693
E01010311,247,4,0.0931174089068826
E01010311,247,5,0.05668016194331984
E01010311,247,6,0.1214574898785425
E01010312,239,1,0.5523012552301255
E01010312,239,2,0.10460251046025104
E01010312,239,3,0.10460251046025104
E01010312,239,4,0.0794979079497908
E01010312,239,5,0.06694560669456066
E01010312,239,6,0.09205020920502092
E01010313,193,1,0.5906735751295337
E01010313,193,2,0.13471502590673576
E01010313,193,3,0.08808290155440414
E01010313,193,4,0.07772020725388601
E01010313,193,6,0.10880829015544041
E01010314,271,1,0.5129151291512916
E01010314,271,2,0.12546125461254612
E01010314,271,3,0.1070110701107011
E01010314,271,4,0.05904059040590406
E01010314,271,5,0.055350553505535055
E01010314,271,6,0.14022140221402213
E01010315,214,1,0.5700934579439252
E01010315,214,2,0.08878504672897196
E01010315,214,3,0.08411214953271028
E01010315,214,4,0.07476635514018691
E01010315,214,6,0.1822429906542056
E01010316,179,1,0.4245810055865922
E01010316,179,2,0.12849162011173185
E01010316,179,3,0.1452513966480447
E01010316,179,4,0.0782122905027933
E01010316,179,5,0.0893854748603352
E01010316,179,6,0.1340782122905028
E01010317,461,1,0.5531453362255966
E01010317,461,2,0.19305856832971802
E01010317,461,3,0.09978308026030369
E01010317,461,4,0.0737527114967462
E01010317,461,5,0.028199566160520606
E01010317,461,6,0.052060737527114966
E01010318,211,1,0.43601895734597157
E01010318,211,2,0.12322274881516587
E01010318,211,3,0.12322274881516587
E01010318,211,4,0.11374407582938388
E01010318,211,6,0.2037914691943128
E01010319,154,1,0.6558441558441559
E01010319,154,2,0.18831168831168832
E01010319,154,3,0.07142857142857142
E01010319,154,6,0.08441558441558442
E01010320,246,1,0.5650406504065041
E01010320,246,2,0.09349593495934959
E01010320,246,3,0.09349593495934959
E01010320,246,4,0.09349593495934959
E01010320,246,5,0.044715447154471545
E01010320,246,6,0.10975609756097561
E01010321,279,1,0.5340501792114696
E01010321,279,2,0.0967741935483871
E01010321,279,3,0.1111111111111111
E01010321,279,4,0.07526881720430108
E01010321,279,5,0.04659498207885305
E01010321,279,6,0.13620071684587814
E01010322,266,1,0.518796992481203
E01010322,266,2,0.14661654135338345
E01010322,266,3,0.07894736842105263
E01010322,266,4,0.10526315789473684
E01010322,266,5,0.07142857142857142
E01010322,266,6,0.07894736842105263
E01010323,303,1,0.5313531353135313
E01010323,303,2,0.1254125412541254
E01010323,303,3,0.09900990099009901
E01010323,303,4,0.07590759075907591
E01010323,303,5,0.0627062706270627
E01010323,303,6,0.10561056105610561
E01010324,226,1,0.49557522123893805
E01010324,226,2,0.11504424778761062
E01010324,226,3,0.11504424778761062
E01010324,226,4,0.06637168141592921
E01010324,226,5,0.048672566371681415
E01010324,226,6,0.1592920353982301
E01010325,264,1,0.5340909090909091
E01010325,264,2,0.1590909090909091
E01010325,264,3,0.08712121212121213
E01010325,264,4,0.07954545454545454
E01010325,264,5,0.04924242424242424
E01010325,264,6,0.09090909090909091
E01010326,259,1,0.6332046332046332
E01010326,259,2,0.16988416988416988
E01010326,259,4,0.06177606177606178
E01010326,259,5,0.05019305019305019
E01010326,259,6,0.08494208494208494
E01010327,90,1,0.6222222222222222
E01010327,90,2,0.17777777777777778
E01010327,90,6,0.2
E01010328,339,1,0.5663716814159292
E01010328,339,2,0.21238938053097345
E01010328,339,3,0.09144542772861357
E01010328,339,4,0.061946902654867256
E01010328,339,6,0.06784660766961652
E01010329,410,1,0.5536585365853659
E01010329,410,2,0.17560975609756097
E01010329,410,3,0.09024390243902439
E01010329,410,4,0.06341463414634146
E01010329,410,5,0.026829268292682926
E01010329,410,6,0.09024390243902439
E01010330,227,1,0.4801762114537445
E01010330,227,2,0.15418502202643172
E01010330,227,3,0.07488986784140969
E01010330,227,4,0.10572687224669604
E01010330,227,5,0.05286343612334802
E01010330,227,6,0.13215859030837004
E01010331,476,1,0.615546218487395
E01010331,476,2,0.16596638655462184
E01010331,476,3,0.07563025210084033
E01010331,476,4,0.03571428571428571
E01010331,476,5,0.023109243697478993
E01010331,476,6,0.08403361344537816
E01010332,403,1,0.6153846153846154
E01010332,403,2,0.1761786600496278
E01010332,403,3,0.05459057071960298
E01010332,403,4,0.06699751861042183
E01010332,403,5,0.02977667493796526
E01010332,403,6,0.05707196029776675
E01010333,358,1,0.6089385474860335
E01010333,358,2,0.20670391061452514
E01010333,358,3,0.05027932960893855
E01010333,358,4,0.061452513966480445
E01010333,358,6,0.07262569832402235
E01010334,341,1,0.7067448680351907
E01010334,341,2,0.17008797653958943
E01010334,341,3,0.04105571847507331
E01010334,341,6,0.08211143695014662
E01010335,127,1,0.5039370078740157
E01010335,127,3,0.13385826771653545
E01010335,127,5,0.09448818897637795
E01010335,127,6,0.2677165354330709
E01010336,197,1,0.5177664974619289
E01010336,197,2,0.1065989847715736
E01010336,197,3,0.07614213197969544
E01010336,197,4,0.09137055837563451
E01010336,197,5,0.06598984771573604
E01010336,197,6,0.14213197969543148
E01010337,234,1,0.44871794871794873
E01010337,234,2,0.11965811965811966
E01010337,234,3,0.09829059829059829
E01010337,234,4,0.13675213675213677
E01010337,234,5,0.06837606837606838
E01010337,234,6,0.1282051282051282
E01010338,157,1,0.47770700636942676
E01010338,157,2,0.07643312101910828
E01010338,157,3,0.10828025477707007
E01010338,157,4,0.1337579617834395
E01010338,157,6,0.20382165605095542
E01010339,219,1,0.5114155251141552
E01010339,219,2,0.1552511415525114
E01010339,219,3,0.1004566210045662
E01010339,219,4,0.0502283105022831
E01010339,219,5,0.0776255707762557
E01010339,219,6,0.1050228310502283
E01010340,132,1,0.3939393939393939
E01010340,132,3,0.08333333333333333
E01010340,132,4,0.12878787878787878
E01010340,132,5,0.11363636363636363
E01010340,132,6,0.2803030303030303
E01010341,116,1,0.4482758620689655
E01010341,116,2,0.12931034482758622
E01010341,116,3,0.11206896551724138
E01010341,116,6,0.3103448275862069
E01010342,69,1,0.4782608695652174
E01010342,69,2,0.15942028985507245
E01010342,69,6,0.36231884057971014
E01010343,128,1,0.3359375
E01010343,128,2,0.125
E01010343,128,3,0.1015625
E01010343,128,4,0.0859375
E01010343,128,5,0.09375
E01010343,128,6,0.2578125
E01010344,203,1,0.3645320197044335
E01010344,203,2,0.12315270935960591
E01010344,203,3,0.10837438423645321
E01010344,203,4,0.10344827586206896
E01010344,203,5,0.08374384236453201
E01010344,203,6,0.21674876847290642
E01010345,292,1,0.5753424657534246
E01010345,292,2,0.18835616438356165
E01010345,292,3,0.10273972602739725
E01010345,292,4,0.0821917808219178
E01010345,292,6,0.05136986301369863
E01010346,249,1,0.6827309236947792
E01010346,249,2,0.1566265060240964
E01010346,249,3,0.06827309236947791
E01010346,249,6,0.09236947791164658
E01010347,278,1,0.5
E01010347,278,2,0.14388489208633093
E01010347,278,3,0.08992805755395683
E01010347,278,4,0.0683453237410072
E01010347,278,5,0.06474820143884892
E01010347,278,6,0.13309352517985612
E01010348,283,1,0.5759717314487632
E01010348,283,2,0.13427561837455831
E01010348,283,3,0.10247349823321555
E01010348,283,4,0.0812720848056537
E01010348,283,6,0.10600706713780919
E01010349,325,1,0.52
E01010349,325,2,0.19076923076923077
E01010349,325,3,0.08
E01010349,325,4,0.08923076923076922
E01010349,325,5,0.033846153846153845
E01010349,325,6,0.08615384615384615
E01010350,220,1,0.6318181818181818
E01010350,220,2,0.09545454545454546
E01010350,220,3,0.08181818181818182
E01010350,220,4,0.06363636363636363
E01010350,220,6,0.12727272727272726
E01010351,422,1,0.580568720379147
E01010351,422,2,0.14928909952606634
E01010351,422,3,0.0971563981042654
E01010351,422,4,0.045023696682464455
E01010351,422,5,0.04028436018957346
E01010351,422,6,0.08767772511848342
E01010352,473,1,0.6680761099365751
E01010352,473,2,0.1416490486257928
E01010352,473,3,0.07610993657505286
E01010352,473,4,0.046511627906976744
E01010352,473,5,0.02748414376321353
E01010352,473,6,0.040169133192389
E01010353,358,1,0.5949720670391061
E01010353,358,2,0.1340782122905028
E01010353,358,3,0.09497206703910614
E01010353,358,4,0.07541899441340782
E01010353,358,5,0.04189944134078212
E01010353,358,6,0.05865921787709497
E01010354,378,1,0.5846560846560847
E01010354,378,2,0.1693121693121693
E01010354,378,3,0.06878306878306878
E01010354,378,4,0.07142857142857142
E01010354,378,5,0.031746031746031744
E01010354,378,6,0.07407407407407407
E01010355,388,1,0.5360824742268041
E01010355,388,2,0.14948453608247422
E01010355,388,3,0.09536082474226804
E01010355,388,4,0.059278350515463915
E01010355,388,5,0.05154639175257732
E01010355,388,6,0.10824742268041238
E01010356,349,1,0.5702005730659025
E01010356,349,2,0.13753581661891118
E01010356,349,3,0.1174785100286533
E01010356,349,4,0.05730659025787966
E01010356,349,5,0.045845272206303724
E01010356,349,6,0.07163323782234957
E01010357,359,1,0.5236768802228412
E01010357,359,2,0.1894150417827298
E01010357,359,3,0.12813370473537605
E01010357,359,4,0.06406685236768803
E01010357,359,5,0.03064066852367688
E01010357,359,6,0.06406685236768803
E01010358,298,1,0.4798657718120805
E01010358,298,2,0.11409395973154363
E01010358,298,3,0.1174496644295302
E01010358,298,4,0.07718120805369127
E01010358,298,5,0.03691275167785235
E01010358,298,6,0.174496644295302
E01010359,267,1,0.43820224719101125
E01010359,267,2,0.1647940074906367
E01010359,267,3,0.16104868913857678
E01010359,267,4,0.0599250936329588
E01010359,267,5,0.056179775280898875
E01010359,267,6,0.1198501872659176
E01010360,345,1,0.463768115942029
E01010360,345,2,0.18840579710144928
E01010360,345,3,0.11884057971014493
E01010360,345,4,0.10434782608695652
E01010360,345,5,0.03768115942028986
E01010360,345,6,0.08695652173913043
E01010361,183,1,0.5355191256830601
E01010361,183,2,0.11475409836065574
E01010361,183,3,0.12568306010928962
E01010361,183,5,0.07103825136612021
E01010361,183,6,0.15300546448087432
E01010362,222,1,0.44144144144144143
E01010362,222,2,0.13963963963963963
E01010362,222,3,0.13963963963963963
E01010362,222,4,0.06306306306306306
E01010362,222,5,0.06756756756756757
E01010362,222,6,0.14864864864864866
E01010363,142,1,0.33098591549295775
E01010363,142,2,0.15492957746478872
E01010363,142,3,0.13380281690140844
E01010363,142,4,0.09154929577464789
E01010363,142,5,0.09154929577464789
E01010363,142,6,0.19718309859154928
E01010364,142,1,0.44366197183098594
E01010364,142,2,0.13380281690140844
E01010364,142,3,0.1267605633802817
E01010364,142,4,0.08450704225352113
E01010364,142,5,0.09154929577464789
E01010364,142,6,0.11971830985915492
E01010365,164,1,0.43902439024390244
E01010365,164,2,0.08536585365853659
E01010365,164,3,0.0975609756097561
E01010365,164,4,0.0975609756097561
E01010365,164,5,0.09146341463414634
E01010365,164,6,0.18902439024390244
E01010366,235,1,0.4127659574468085
E01010366,235,2,0.13617021276595745
E01010366,235,3,0.11914893617021277
E01010366,235,4,0.08936170212765958
E01010366,235,5,0.04680851063829787
E01010366,235,6,0.19574468085106383
E01010367,231,1,0.42857142857142855
E01010367,231,2,0.0735930735930736
E01010367,231,3,0.12554112554112554
E01010367,231,4,0.08225108225108226
E01010367,231,5,0.08225108225108226
E01010367,231,6,0.2077922077922078
E01010368,146,1,0.3767123287671233
E01010368,146,2,0.1643835616438356
E01010368,146,3,0.1506849315068493
E01010368,146,4,0.11643835616438356
E01010368,146,6,0.1917808219178082
E01010369,178,1,0.4887640449438202
E01010369,178,2,0.16853932584269662
E01010369,178,3,0.09550561797752809
E01010369,178,4,0.11235955056179775
E01010369,178,6,0.1348314606741573
E01010370,187,1,0.37433155080213903
E01010370,187,2,0.22994652406417113
E01010370,187,3,0.12299465240641712
E01010370,187,4,0.08021390374331551
E01010370,187,5,0.058823529411764705
